,hmm-p,hmm-r,hmm-f,hmm-acc,memm-p,memm-r,memm-f,memm-acc,base-p,base-r,base-f,base-acc
14,0.9,0.5,0.9473684210526316,0.7142857142857143,0.6666666666666666,0.75,0.8,0.7777777777777778,0.5,0.5,0.5,0.875
15,0.6,0.75,0.7499999999999999,0.5714285714285714,0.75,0.5,0.8571428571428571,0.925925925925926,0.4,0.6666666666666666,0.6666666666666666,0.9090909090909092
16,0.5,0.75,0.6666666666666666,0.9375,0.6666666666666666,0.6666666666666666,0.8,0.9615384615384616,0.3333333333333333,0.5,0.5454545454545454,0.8333333333333334
17,0.6,0.6666666666666666,0.7499999999999999,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8,0.8,0.5,0.5,0.5,0.5
18,0.2,0.6666666666666666,0.33333333333333337,0.9375,0.75,0.3333333333333333,0.75,0.8888888888888888,0.4,0.5,0.6666666666666666,0.9411764705882352
19,0.6666666666666666,0.7272727272727273,0.7142857142857142,0.9545454545454546,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.5,0.9117647058823528
20,0.75,0.5,0.8571428571428571,0.9666666666666668,0.75,0.875,0.8571428571428571,0.9090909090909092,0.8,0.3333333333333333,0.3636363636363636,0.96875
21,0.4,0.75,0.5714285714285715,0.9090909090909092,0.5,0.5,0.5,0.5,0.6666666666666666,0.2,0.25,0.9666666666666668
22,0.75,0.3333333333333333,0.8571428571428571,0.9333333333333332,0.8571428571428571,0.75,0.923076923076923,0.8888888888888888,0.5,0.3333333333333333,0.4,0.9411764705882352
23,0.6666666666666666,0.6666666666666666,0.8,0.8823529411764706,0.5,0.5,0.9090909090909092,0.5,0.6666666666666666,0.5,0.6666666666666666,0.875
24,0.6666666666666666,0.5,0.8,0.4,0.5714285714285714,0.75,0.5,0.9705882352941176,0.6666666666666666,0.4,0.4000000000000001,0.8
25,0.16666666666666666,0.3636363636363637,0.2,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6153846153846153,0.9705882352941176,0.7,0.5,0.5,0.7142857142857143
26,0.5,0.5,0.6666666666666666,0.5555555555555556,0.5,0.9333333333333332,0.6666666666666666,0.5,0.5,0.8,0.8000000000000002,0.6666666666666666
27,0.5,0.5,0.6666666666666666,0.4444444444444444,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.88,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9523809523809524
28,0.6666666666666666,0.5,0.8,0.8717948717948718,0.8333333333333334,0.5,0.8333333333333333,0.8888888888888888,0.42857142857142855,0.5,0.5,0.5
29,0.75,0.3333333333333333,0.8571428571428571,0.9629629629629628,0.8,0.75,0.9090909090909092,0.9523809523809524,0.5,0.6666666666666666,0.6666666666666666,0.8888888888888888
30,0.5,0.7777777777777778,0.6666666666666666,0.8846153846153846,0.8,0.25,0.8888888888888891,0.9574468085106383,0.75,0.6666666666666666,0.6666666666666666,0.9148936170212766
31,0.8571428571428571,0.5,0.923076923076923,0.8,0.6666666666666666,0.8333333333333334,0.8888888888888891,0.8571428571428571,0.5,0.6363636363636364,0.6666666666666666,0.8235294117647058
32,0.5555555555555556,0.3333333333333333,0.6666666666666667,0.8888888888888888,0.75,0.5,0.8,0.8333333333333334,0.7777777777777778,0.5,0.6666666666666666,0.8571428571428571
33,0.6666666666666666,0.3333333333333333,0.8,0.6666666666666666,0.6666666666666666,0.75,0.8571428571428571,0.8333333333333334,0.75,0.5,0.5,0.9310344827586208
34,0.2222222222222222,0.6666666666666666,0.3636363636363636,0.7272727272727273,0.8,0.8,0.8,0.9655172413793104,0.25,0.3333333333333333,0.3333333333333333,0.9
35,0.6666666666666666,0.5,0.8,0.9545454545454546,0.5,0.75,0.8888888888888891,0.9,0.75,0.2727272727272727,0.3333333333333333,0.8888888888888888
36,0.5,0.3333333333333333,0.5,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5,0.5,0.9473684210526316
37,0.3333333333333333,0.5,0.4,0.75,0.5,0.8,0.6666666666666666,0.8333333333333334,0.75,0.5,0.6666666666666666,0.8
38,0.5,0.6666666666666666,0.5714285714285715,0.75,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.9473684210526316,0.8333333333333334,0.3333333333333333,0.5,0.8
39,0.16666666666666666,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.6666666666666666,0.7,0.8,0.8,0.8571428571428571,0.75,0.75,0.9189189189189191
40,0.4,0.6,0.5333333333333333,0.5,0.6666666666666666,0.8333333333333334,0.8,0.8,0.5,0.5,0.5,0.75
41,0.5,0.5,0.5,0.9705882352941176,0.75,0.5,0.8,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8
42,0.8333333333333334,0.75,0.9090909090909092,0.8823529411764706,0.75,0.5,0.8571428571428571,0.8888888888888888,0.5,0.75,0.75,0.92
43,0.8,0.5,0.8888888888888891,0.96875,0.9,0.9,0.8571428571428571,0.8888888888888888,0.5,0.5,0.6666666666666666,0.8333333333333334
44,0.75,0.5,0.75,0.7878787878787878,0.75,0.5,0.8571428571428572,0.75,0.5,0.6666666666666666,0.8,0.75
45,0.75,0.5,0.8571428571428571,0.75,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8,0.5,0.3333333333333333,0.5,0.875
46,0.6666666666666666,0.5,0.8,0.9666666666666668,0.5,0.9,0.8,0.96,0.5,0.3333333333333333,0.2857142857142857,0.9
47,0.5,0.5,0.6666666666666666,0.8823529411764706,0.8,0.5,0.6666666666666666,0.8,0.5,0.6666666666666666,0.8,0.8
48,0.75,0.5,0.75,0.125,0.6666666666666666,0.5,0.8888888888888891,0.75,0.5,0.6666666666666666,0.8,0.5
49,0.5,0.75,0.6666666666666666,0.1111111111111111,0.5,0.5,0.8,0.875,0.8888888888888888,0.8333333333333334,0.9090909090909092,0.8
50,0.6666666666666666,0.5,0.8,0.9285714285714286,0.42857142857142855,0.5,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.5,0.9
51,0.6666666666666666,0.4,0.8,0.84,0.75,0.6666666666666666,0.5454545454545454,0.8,0.6666666666666666,0.75,0.75,0.75
52,0.6666666666666666,0.2,0.8,0.3333333333333333,0.5,0.8888888888888888,0.8571428571428571,0.9,0.5,0.6666666666666666,0.6666666666666666,0.75
53,0.4,0.9333333333333332,0.5,0.8095238095238095,0.8181818181818182,0.16666666666666666,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.75,0.75,0.75
54,0.75,0.5714285714285714,0.8571428571428571,0.8723404255319149,0.6666666666666666,0.8571428571428571,0.8181818181818182,0.6666666666666666,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.9428571428571428
55,0.6666666666666666,0.75,0.6666666666666666,0.8235294117647058,0.6666666666666666,0.75,0.6666666666666666,0.9,0.75,0.6666666666666666,0.75,0.96
56,0.5714285714285714,0.42857142857142855,0.64,0.9,0.5,0.5,0.8,0.8,0.75,0.5,0.5,0.9166666666666666
57,0.75,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.6,0.3333333333333333,0.8,0.9375,0.5,0.8333333333333334,0.9090909090909092,0.95
58,0.5,0.5,0.5,0.8333333333333334,0.5,0.8333333333333334,0.5,0.75,0.6,0.4,0.5,0.9375
59,0.5,0.25,0.6666666666666666,0.6666666666666666,0.8,0.8,0.6666666666666665,0.75,0.6666666666666666,0.5,0.5,0.8888888888888888
60,0.3,0.5,0.4285714285714285,0.7241379310344828,0.6666666666666666,0.5,0.5,0.875,0.75,0.25,0.4,0.975609756097561
61,0.8,0.8,0.8888888888888891,0.9,0.6666666666666666,0.6666666666666666,0.8888888888888891,0.5,0.3333333333333333,0.5,0.5,0.9090909090909092
62,0.5,0.4,0.6666666666666666,0.8888888888888888,0.5,0.8,0.8,0.92,0.6666666666666666,0.5,0.5,0.75
63,0.6666666666666666,0.5,0.8,0.5,0.5,0.6666666666666666,0.8,0.9166666666666666,0.8333333333333334,0.5,0.5,0.85
64,0.3333333333333333,0.5,0.5,0.88,0.4,0.3333333333333333,0.6666666666666666,0.9375,0.5,0.5,0.5,0.875
65,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.875,0.5,0.5,0.5,0.5714285714285714
66,0.2,0.5,0.25,0.8947368421052632,0.8571428571428571,0.8888888888888888,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5
67,0.5,0.6363636363636364,0.5714285714285715,0.8,0.5,0.6,0.8,0.96875,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8571428571428571
68,0.5,0.2,0.5,0.2,0.5,0.5,0.6666666666666666,0.96875,0.6,0.5,0.5,0.9523809523809524
69,0.5,0.9,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.8,0.923076923076923,0.85,0.5,0.6,0.7499999999999999,0.8333333333333334
70,0.3076923076923077,0.75,0.33333333333333337,0.8888888888888888,0.5,0.8,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.4,0.5,0.75
71,0.5,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.5,0.6666666666666666,0.5,0.8,0.5,0.5,0.25
72,0.3333333333333333,0.5,0.5,0.9189189189189191,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9523809523809524,0.3,0.6666666666666666,0.6666666666666666,0.9090909090909092
73,0.6666666666666666,0.5,0.4,0.75,0.8,0.75,0.6666666666666666,0.8333333333333334,0.5,0.42857142857142855,0.42857142857142855,0.8333333333333334
74,0.6666666666666666,0.75,0.8,0.6,0.8571428571428571,0.5,0.8,0.75,0.3333333333333333,0.75,0.75,0.75
75,0.25,0.6666666666666666,0.8,0.86,0.875,0.6666666666666666,0.6666666666666666,0.5,0.8888888888888888,0.75,0.75,0.9523809523809524
76,0.6666666666666666,0.9,0.2857142857142857,0.3333333333333333,0.5,0.5,0.8888888888888891,0.8333333333333334,0.8571428571428571,0.5,0.5,0.9696969696969696
77,0.5384615384615384,0.6666666666666666,0.8,0.8,0.6666666666666666,0.5,0.923076923076923,0.8333333333333334,0.8333333333333334,0.5,0.5454545454545454,0.9347826086956522
78,0.6666666666666666,0.5,0.6363636363636364,0.5,0.6666666666666666,0.6666666666666666,0.875,0.75,0.75,0.5,0.5714285714285715,0.8888888888888888
79,0.8,0.5,0.8,0.875,0.6666666666666666,0.6666666666666666,0.5,0.9545454545454546,0.6666666666666666,0.75,0.75,0.9230769230769232
80,0.2,0.5,0.8888888888888891,0.9375,0.5,0.5,0.8,0.9411764705882352,0.5,0.5,0.6666666666666666,0.5714285714285714
81,0.5,0.7,0.2857142857142857,0.78125,0.8571428571428571,0.75,0.8,0.9523809523809524,0.3333333333333333,0.25,0.2857142857142857,0.7142857142857143
82,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.8,0.5,0.5,0.5714285714285714,0.6153846153846153,0.5
83,0.6,0.6666666666666666,0.8,0.7,0.5,0.7142857142857143,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.75
84,0.25,0.3333333333333333,0.7499999999999999,0.5,0.5,0.8,0.923076923076923,0.96,0.5,0.5,0.5,0.9583333333333334
85,0.5,0.3333333333333333,0.4,0.9,0.8,0.3333333333333333,0.9090909090909092,0.8888888888888888,0.5,0.5,0.6666666666666666,0.75
86,0.25,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6,0.875,0.6666666666666666,0.25,0.3333333333333333,0.96
87,0.6,0.6666666666666666,0.2857142857142857,0.5,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.9230769230769232,0.5,0.5,0.6666666666666666,0.75
88,0.75,0.5,0.7499999999999999,0.9166666666666666,0.6666666666666666,0.3333333333333333,0.8888888888888891,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75
89,0.75,0.6666666666666666,0.8571428571428571,0.8888888888888888,0.6666666666666666,0.75,0.8,0.5714285714285714,0.8333333333333334,0.8,0.8888888888888891,0.9375
90,0.3333333333333333,0.75,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.6,0.8,0.875,0.5,0.2,0.25,0.6666666666666666
91,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.8,0.8333333333333334,0.3333333333333333,0.6,0.6,0.8
92,0.6666666666666666,0.75,0.923076923076923,0.5,0.6666666666666666,0.9090909090909092,0.8,0.75,0.4,0.25,0.3333333333333333,0.7
93,0.5,0.5,0.6666666666666666,0.9333333333333332,0.6666666666666666,0.8571428571428571,0.8,0.75,0.5,0.5,0.6666666666666666,0.9
94,0.5,0.2857142857142857,0.5,0.5,0.9,0.6666666666666666,0.8,0.75,0.75,0.5,0.5714285714285715,0.9629629629629628
95,0.3333333333333333,0.75,0.6666666666666666,0.8,0.5,0.8,0.8,0.75,0.7142857142857143,0.6666666666666666,0.8,0.8666666666666667
96,0.5,0.3333333333333333,0.3333333333333333,0.71875,0.5,0.5,0.8,0.75,0.5,0.6666666666666666,0.7272727272727272,0.96
97,0.3333333333333333,0.8333333333333334,0.5,0.75,0.5,0.8,0.9473684210526316,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5
98,0.6666666666666666,0.5,0.5,0.5,0.5,0.9166666666666666,0.6666666666666666,0.75,0.8571428571428571,0.3,0.3,0.9523809523809524
99,0.6666666666666666,0.75,0.8,0.5,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.75,0.8333333333333334,0.2727272727272727,0.3529411764705882,0.75
100,0.8,0.5,0.6666666666666666,0.875,0.8333333333333334,0.625,0.6666666666666666,0.9375,0.5,0.2,0.25,0.7857142857142857
101,0.75,0.8,0.8888888888888891,0.9411764705882352,0.8333333333333334,0.5,0.5,0.8,0.5,0.8,0.8421052631578948,0.8461538461538461
102,0.7272727272727273,0.6,0.8571428571428571,0.875,0.75,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.75,0.75,0.7999999999999999,0.8571428571428571
103,0.75,0.3333333333333333,0.8421052631578948,0.95,0.5,0.6666666666666666,0.8,0.8333333333333334,0.8,0.8333333333333334,0.8333333333333334,0.96
104,0.8,0.5,0.8571428571428571,0.75,0.6666666666666666,0.6666666666666666,0.9090909090909092,0.6666666666666666,0.75,0.25,0.4,0.9142857142857144
105,0.6666666666666666,0.3333333333333333,0.8421052631578948,0.9142857142857144,0.75,0.75,0.9090909090909092,0.8333333333333334,0.5,0.2,0.33333333333333337,0.8333333333333334
106,0.6666666666666666,0.3333333333333333,0.8,0.9130434782608696,0.6666666666666666,0.875,0.8,0.75,0.75,0.75,0.75,0.925
107,0.4,0.7142857142857143,0.8,0.92,0.6666666666666666,0.5,0.9655172413793104,0.9,0.5,0.6666666666666666,0.8,0.95
108,0.6666666666666666,0.6,0.5714285714285715,0.85,0.8,0.6666666666666666,0.7999999999999999,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625
109,0.5,0.6666666666666666,0.8,0.8333333333333334,0.5,0.3333333333333333,0.5,0.8,0.75,0.5,0.5,0.9545454545454546
110,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.9375,0.8,0.5,0.8,0.96,0.4,0.3333333333333333,0.3333333333333333,0.8181818181818182
111,0.5,0.3333333333333333,0.923076923076923,0.5555555555555556,0.5,0.8,0.75,0.9333333333333332,0.8571428571428571,0.5,0.5,0.5714285714285714
112,0.4,0.8,0.5454545454545454,0.9411764705882352,0.3333333333333333,0.5,0.8,0.92,0.6666666666666666,0.5,0.6666666666666666,0.7777777777777778
113,0.5,0.25,0.4444444444444445,0.75,0.6666666666666666,0.6666666666666666,0.8,0.75,0.6,0.8,0.8421052631578948,0.9714285714285714
114,0.75,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.8888888888888891,0.9047619047619048,0.75,0.5,0.6666666666666666,0.9714285714285714
115,0.5,0.5,0.75,0.951219512195122,0.5,0.5,0.6666666666666666,0.8888888888888888,0.875,0.5,0.6666666666666666,0.75
116,0.5,0.25,0.5,0.78125,0.8333333333333334,0.8,0.8888888888888891,0.75,0.5,0.6666666666666666,0.5,0.9310344827586208
117,0.5,0.42857142857142855,0.5,0.8888888888888888,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.9230769230769232,0.75,0.6666666666666666,0.8,0.8571428571428571
118,0.5,0.8,0.5,0.90625,0.6666666666666666,0.8333333333333334,0.2857142857142857,0.8333333333333334,0.6,0.5,0.6666666666666666,0.96875
119,0.5,0.75,0.6666666666666666,0.96875,0.5,0.1,0.8,0.8571428571428571,0.75,0.6666666666666666,0.5,0.8181818181818182
120,0.5,0.8571428571428571,0.6666666666666666,0.9545454545454546,0.8333333333333334,0.6666666666666666,0.8,0.875,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8181818181818182
121,0.6666666666666666,0.6666666666666666,0.5,0.625,0.5,0.8181818181818182,0.6666666666666666,0.8857142857142857,0.6666666666666666,0.75,0.8333333333333334,0.8571428571428571
122,0.6666666666666666,0.5,0.8,0.9,0.8,0.5,0.8333333333333334,0.8888888888888888,0.5,0.3333333333333333,0.6,0.8666666666666667
123,0.5,0.3333333333333333,0.8,0.8571428571428571,0.5,0.4,0.923076923076923,0.8888888888888888,0.6666666666666666,0.75,0.3333333333333333,0.6
124,0.5,0.75,0.5,0.9761904761904762,0.75,0.5,0.8,0.8,0.75,0.625,0.8571428571428571,0.6363636363636364
125,0.9,0.6666666666666666,0.5,0.875,0.6666666666666666,0.6666666666666666,0.5,0.9375,0.5,0.75,0.7692307692307693,0.8260869565217391
126,0.5,0.6666666666666666,0.9473684210526316,0.7142857142857143,0.6666666666666666,0.5,0.8571428571428571,0.9285714285714286,0.5,0.4444444444444444,0.8571428571428571,0.8484848484848485
127,0.5,0.6,0.6666666666666666,0.9523809523809524,0.7272727272727273,0.5,0.8888888888888891,0.9545454545454546,0.5,0.3333333333333333,0.4210526315789474,0.935483870967742
128,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.5,0.9090909090909092,0.5,0.5,0.75,0.4,0.925925925925926
129,0.3333333333333333,0.6666666666666666,0.5,0.5,0.6363636363636364,0.5,0.6666666666666666,0.8571428571428571,0.5,0.42857142857142855,0.8571428571428571,0.9090909090909092
130,0.3333333333333333,0.5,0.8571428571428571,0.8333333333333334,0.8888888888888888,0.5,0.8888888888888891,0.9714285714285714,0.5,0.625,0.5454545454545454,0.8125
131,0.125,0.5,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,0.9375,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.9166666666666666
132,0.6666666666666666,0.3333333333333333,0.3636363636363636,0.5,0.6666666666666666,0.6666666666666666,0.75,0.9333333333333332,0.6666666666666666,0.25,0.9090909090909092,0.7647058823529411
133,0.6,0.5,0.15384615384615385,0.8181818181818182,0.5,0.3333333333333333,0.9090909090909092,0.96,0.75,0.6666666666666666,0.3333333333333333,0.9444444444444444
134,0.4444444444444444,0.5,0.8,0.6666666666666666,0.75,0.875,0.8,0.9285714285714286,0.4,0.8571428571428571,0.6666666666666666,0.9090909090909092
135,0.6666666666666666,0.5,0.9655172413793104,0.8333333333333334,0.75,0.8333333333333334,0.8,0.9090909090909092,0.5,0.8333333333333334,0.8571428571428571,0.8333333333333334
136,0.8,0.6666666666666666,0.7499999999999999,0.8333333333333334,0.5,0.75,0.7619047619047621,0.9090909090909092,0.5,0.5,0.8333333333333334,0.6666666666666666
137,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.5,0.9,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.5,0.5
138,0.3333333333333333,0.3333333333333333,0.8,0.9545454545454546,0.5,0.5,0.9090909090909092,0.8,0.5,0.6666666666666666,0.5,0.945945945945946
139,0.2222222222222222,0.75,0.8888888888888891,0.8823529411764706,0.5,0.5,0.6666666666666666,0.8181818181818182,0.5,0.8,0.6666666666666666,0.75
140,0.5,0.75,0.8,0.9285714285714286,0.75,0.75,0.9411764705882352,0.9565217391304348,0.5,0.75,0.7058823529411765,0.75
141,0.3333333333333333,0.5714285714285714,0.5,0.9393939393939394,0.8,0.8571428571428571,0.9090909090909092,0.9696969696969696,0.5,0.8333333333333334,0.8000000000000002,0.9333333333333332
142,0.8,0.8,0.3636363636363636,0.9565217391304348,0.75,0.25,0.6666666666666666,0.8709677419354839,0.6666666666666666,0.375,0.75,0.8333333333333334
143,0.5,0.5,0.6,0.75,0.5,0.5,0.8,0.9629629629629628,0.5,0.75,0.9090909090909092,0.75
144,0.8,0.6666666666666666,0.5,0.8888888888888888,0.5,0.7272727272727273,0.5,0.9090909090909092,0.5,0.16666666666666666,0.42857142857142855,0.9574468085106383
145,0.5555555555555556,0.6666666666666666,0.8888888888888891,0.88,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.9545454545454546,0.8571428571428571,0.5,0.75,0.875
146,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.6,0.8571428571428571,0.9583333333333334,0.8333333333333334,0.6666666666666666,0.25,0.8
147,0.6666666666666666,0.75,0.8888888888888891,0.8888888888888888,0.5,0.8333333333333334,0.6666666666666666,0.5,0.7142857142857143,0.4,0.5714285714285715,0.9583333333333334
148,0.6666666666666666,0.3,0.7142857142857143,0.875,0.5,0.6,0.5,0.9714285714285714,0.6,0.4,0.7058823529411765,0.8
149,0.5,0.5,0.375,0.9230769230769232,0.6666666666666666,0.5,0.6666666666666666,0.9,0.3333333333333333,0.8571428571428571,0.4000000000000001,0.9615384615384616
150,0.6666666666666666,0.9090909090909092,0.8,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5,0.3333333333333333,0.5714285714285715,0.96
151,0.8571428571428571,0.7142857142857143,0.8,0.42857142857142855,0.8181818181818182,0.75,0.8571428571428571,0.8888888888888888,0.6,0.3333333333333333,0.8571428571428571,0.9
152,0.4,0.6666666666666666,0.6666666666666666,0.875,0.5,0.7777777777777778,0.8888888888888891,0.8,0.8571428571428571,0.4444444444444444,0.5,0.8
153,0.25,0.6,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.8571428571428571,0.42857142857142855,0.5,0.9411764705882352
154,0.6666666666666666,0.3333333333333333,0.923076923076923,0.9032258064516128,0.75,0.8333333333333334,0.9473684210526316,0.9090909090909092,0.6666666666666666,0.6,0.5333333333333333,0.9310344827586208
155,0.3333333333333333,0.8,0.5714285714285715,0.5,0.75,0.7777777777777778,0.6666666666666666,0.8571428571428571,0.7777777777777778,0.7,0.5,0.9318181818181818
156,0.5,0.6666666666666666,0.3333333333333333,0.5,0.75,0.5,0.5,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666665,0.9166666666666666
157,0.6,0.5833333333333334,0.8,0.5,0.75,0.75,0.6666666666666666,0.9411764705882352,0.25,0.3333333333333333,0.7777777777777777,0.875
158,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.8823529411764706,0.6666666666666666,0.9166666666666666,0.8,0.8,0.3333333333333333,0.3333333333333333,0.5,0.8181818181818182
159,0.4,0.8333333333333334,0.5,0.9166666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5,0.5,0.5555555555555556
160,0.2857142857142857,0.6666666666666666,0.7499999999999999,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.75,0.3333333333333333,0.5,0.5,0.967741935483871
161,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.96,0.6666666666666666,0.8,0.8,0.75,0.5,0.6,0.6666666666666666,0.8
162,0.25,0.75,0.4000000000000001,0.9230769230769232,0.75,0.8333333333333334,0.8,0.95,0.8333333333333334,0.75,0.6666666666666666,0.75
163,0.8,0.5,0.3636363636363637,0.25,0.6666666666666666,0.875,0.8571428571428572,0.5,0.5,0.6,0.6666666666666665,0.875
164,0.8333333333333334,0.3333333333333333,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.75,0.6,0.6666666666666666,0.6666666666666665,0.9523809523809524
165,0.5,0.5,0.4,0.5,0.8,0.625,0.5,0.75,0.6666666666666666,0.5,0.6666666666666665,0.5
166,0.5,0.6666666666666666,0.8888888888888891,0.5,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.9333333333333332,0.5,0.5,0.6666666666666666,0.85
167,0.6,0.3333333333333333,0.9090909090909092,0.8333333333333334,0.5,0.5,0.8571428571428571,0.8333333333333334,0.8,0.5,0.6666666666666666,0.9655172413793104
168,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.9375,0.6666666666666666,0.75,0.8571428571428571,0.5,0.8,0.14285714285714285,0.6666666666666666,0.9166666666666666
169,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8,0.6666666666666666,0.6,0.8571428571428571,0.9574468085106383,0.8,0.6,0.5714285714285715,0.9
170,0.8,0.75,0.5454545454545454,0.8333333333333334,0.75,0.8,0.8571428571428571,0.8,0.75,0.5,0.22222222222222224,0.8888888888888888
171,0.38461538461538464,0.4,0.6153846153846153,0.6666666666666666,0.6666666666666666,0.8,0.8,0.875,0.5555555555555556,0.5,0.8,0.8181818181818182
