,hmm-p,hmm-r,hmm-f,hmm-acc,memm-p,memm-r,memm-f,memm-acc,base-p,base-r,base-f,base-acc
223,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.8,0.75,1.0,1.0,1.0,1.0
224,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,0.9,1.0,0.9473684210526316,0.9375,0.9,1.0,0.9473684210526316,0.9375,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9375
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
228,0.5,1.0,0.6666666666666666,0.8,0.5,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0
229,0.5,1.0,0.6666666666666666,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0
230,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0
231,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666
232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233,1.0,0.75,0.8571428571428571,0.8333333333333334,1.0,0.75,0.8571428571428571,0.8333333333333334,1.0,1.0,1.0,1.0
234,0.3333333333333333,0.5,0.4,0.5,0.6666666666666666,1.0,0.8,0.75,1.0,1.0,1.0,1.0
235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236,0.3333333333333333,0.4,0.3636363636363636,0.5,0.8333333333333334,1.0,0.9090909090909091,0.9,1.0,0.6,0.7499999999999999,0.8
237,0.125,0.2,0.15384615384615385,0.2,0.8333333333333334,1.0,0.9090909090909091,0.9,0.6666666666666666,0.4,0.5,0.7
238,0.0,0.0,0.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239,0.0,0.0,0.0,0.2,1.0,0.6666666666666666,0.8,0.8,1.0,1.0,1.0,1.0
240,0.6666666666666666,1.0,0.8,0.9,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.9
241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,1.0,0.9333333333333333,0.9655172413793104,0.96,1.0,0.9333333333333333,0.9655172413793104,0.96,1.0,1.0,1.0,1.0
243,0.6,1.0,0.7499999999999999,0.9259259259259259,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9629629629629629
244,0.0,0.0,0.0,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245,0.4444444444444444,0.5714285714285714,0.5,0.8333333333333334,0.75,0.8571428571428571,0.7999999999999999,0.9333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8666666666666667
246,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.92,0.75,0.75,0.75,0.96
247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,0.0,0.0,0.0,0.25,0.6666666666666666,1.0,0.8,0.75,0.0,0.0,0.0,0.5
249,0.6666666666666666,1.0,0.8,0.9047619047619048,0.75,0.75,0.75,0.9047619047619048,0.75,0.75,0.75,0.9523809523809523
250,0.8,1.0,0.888888888888889,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,0.6666666666666666,1.0,0.8,0.8888888888888888,0.6666666666666666,1.0,0.8,0.8888888888888888,1.0,1.0,1.0,1.0
252,0.0,0.0,0.0,0.25,0.6666666666666666,1.0,0.8,0.75,0.5,0.5,0.5,0.75
253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5,0.5454545454545454,0.7857142857142857
254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,0.3333333333333333,1.0,0.5,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,0.2222222222222222,1.0,0.3636363636363636,0.8679245283018868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,0.0,0.0,0.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,0.5,0.75,0.6,0.7692307692307693,0.8,1.0,0.888888888888889,0.9230769230769231,0.6666666666666666,0.5,0.5714285714285715,0.8461538461538461
262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
265,0.3333333333333333,1.0,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0
266,0.8,1.0,0.888888888888889,0.8571428571428571,0.8,1.0,0.888888888888889,0.8571428571428571,0.75,0.75,0.75,0.8571428571428571
267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.96
269,0.5,1.0,0.6666666666666666,0.875,0.5,1.0,0.6666666666666666,0.875,1.0,1.0,1.0,1.0
270,0.8,1.0,0.888888888888889,0.9714285714285714,0.3333333333333333,0.25,0.28571428571428575,0.8857142857142857,0.3333333333333333,0.25,0.28571428571428575,0.9142857142857143
271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334
272,0.5555555555555556,1.0,0.7142857142857143,0.9024390243902439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273,0.3333333333333333,0.42857142857142855,0.375,0.85,1.0,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.925
274,0.6666666666666666,1.0,0.8,0.8888888888888888,0.6666666666666666,1.0,0.8,0.8888888888888888,1.0,1.0,1.0,1.0
275,0.6666666666666666,1.0,0.8,0.8888888888888888,0.6666666666666666,1.0,0.8,0.8888888888888888,1.0,1.0,1.0,1.0
276,0.5,1.0,0.6666666666666666,0.8,0.5,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0
277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.95
279,0.0,0.0,0.0,0.625,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9375,0.0,0.0,0.0,0.625
280,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,0.8571428571428571,1.0,0.923076923076923,0.9285714285714286,1.0,1.0,1.0,1.0
282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
283,0.4,1.0,0.5714285714285715,0.8636363636363636,0.6666666666666666,1.0,0.8,0.9545454545454546,0.5,0.5,0.5,0.9545454545454546
284,0.25,0.5,0.3333333333333333,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.8181818181818182
285,0.6666666666666666,1.0,0.8,0.75,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0
286,0.3333333333333333,0.25,0.28571428571428575,0.5714285714285714,1.0,0.75,0.8571428571428571,0.8571428571428571,0.5,0.25,0.3333333333333333,0.5714285714285714
287,0.5,0.5,0.5,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.7777777777777778
288,0.6,1.0,0.7499999999999999,0.9428571428571428,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9714285714285714
289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,0.5714285714285714,0.8,0.6666666666666666,0.9142857142857143,1.0,0.8,0.888888888888889,0.9714285714285714,1.0,0.8,0.888888888888889,0.9714285714285714
291,0.4,0.4,0.4000000000000001,0.75,0.8333333333333334,1.0,0.9090909090909091,0.9375,0.3333333333333333,0.2,0.25,0.75
292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.9310344827586207
293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,0.2857142857142857,0.5,0.36363636363636365,0.7619047619047619,1.0,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,0.8571428571428571
295,0.3333333333333333,1.0,0.5,0.875,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.96875
296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
298,0.25,1.0,0.4,0.8,0.5,1.0,0.6666666666666666,0.9333333333333333,1.0,1.0,1.0,1.0
299,0.8,1.0,0.888888888888889,0.96,0.8,1.0,0.888888888888889,0.96,1.0,1.0,1.0,1.0
300,0.0,0.0,0.0,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
301,0.0,0.0,0.0,0.47368421052631576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302,0.8333333333333334,1.0,0.9090909090909091,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
305,0.5,1.0,0.6666666666666666,0.9285714285714286,0.5,1.0,0.6666666666666666,0.9285714285714286,1.0,1.0,1.0,1.0
306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.9090909090909091,0.6666666666666666,0.5,0.5714285714285715,0.8181818181818182
308,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
309,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
310,0.0,0.0,0.0,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
312,0.6,0.5,0.5454545454545454,0.7272727272727273,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.6666666666666666,0.8,0.8181818181818182
313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.7857142857142857,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.7272727272727272,0.8571428571428571
316,0.6666666666666666,1.0,0.8,0.8888888888888888,0.6666666666666666,1.0,0.8,0.8888888888888888,1.0,1.0,1.0,1.0
317,0.8,1.0,0.888888888888889,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.8666666666666667
318,0.0,0.0,0.0,0.4,0.6666666666666666,1.0,0.8,0.8,0.0,0.0,0.0,0.6
319,0.38461538461538464,0.5,0.4347826086956522,0.5909090909090909,0.7272727272727273,0.8,0.761904761904762,0.8181818181818182,0.3,0.3,0.3,0.6363636363636364
320,0.4117647058823529,0.6363636363636364,0.5,0.782608695652174,1.0,0.8181818181818182,0.9,0.9565217391304348,0.5,0.2727272727272727,0.3529411764705882,0.8260869565217391
321,0.09090909090909091,0.2,0.12500000000000003,0.696969696969697,0.8333333333333334,1.0,0.9090909090909091,0.9696969696969697,0.3333333333333333,0.2,0.25,0.8484848484848485
322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,0.8181818181818182,0.9,0.8571428571428572,0.9354838709677419,0.6363636363636364,0.7,0.6666666666666666,0.8709677419354839,0.8888888888888888,0.8,0.8421052631578948,0.9354838709677419
324,0.5454545454545454,0.75,0.631578947368421,0.7777777777777778,0.8888888888888888,1.0,0.9411764705882353,0.9629629629629629,0.8571428571428571,0.75,0.7999999999999999,0.9259259259259259
325,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,1.0,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9090909090909091
326,0.5,0.5,0.5,0.875,1.0,1.0,1.0,1.0,1.0,0.25,0.4,0.8125
327,0.5,1.0,0.6666666666666666,0.9545454545454546,0.5,1.0,0.6666666666666666,0.9545454545454546,1.0,1.0,1.0,1.0
328,0.6666666666666666,1.0,0.8,0.9583333333333334,0.6666666666666666,1.0,0.8,0.9583333333333334,0.0,0.0,0.0,0.9166666666666666
329,0.6666666666666666,1.0,0.8,0.75,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0
330,0.0,0.0,0.0,0.7058823529411765,1.0,1.0,1.0,1.0,1.0,0.2,0.33333333333333337,0.7647058823529411
331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
332,0.42857142857142855,1.0,0.6,0.8857142857142857,0.75,1.0,0.8571428571428571,0.9714285714285714,1.0,1.0,1.0,1.0
333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
335,0.75,1.0,0.8571428571428571,0.9,0.75,1.0,0.8571428571428571,0.9,1.0,1.0,1.0,1.0
336,0.5,1.0,0.6666666666666666,0.8571428571428571,0.5,1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,1.0,1.0
337,0.5,0.5,0.5,0.8888888888888888,0.5,0.5,0.5,0.8888888888888888,0.75,0.75,0.75,0.9444444444444444
338,0.5,1.0,0.6666666666666666,0.8,0.5,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0
339,0.5,1.0,0.6666666666666666,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0
340,0.0,0.0,0.0,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
341,0.6,1.0,0.7499999999999999,0.8181818181818182,0.75,1.0,0.8571428571428571,0.9090909090909091,1.0,0.6666666666666666,0.8,0.9090909090909091
342,0.75,0.75,0.75,0.7142857142857143,0.8,1.0,0.888888888888889,0.8571428571428571,1.0,1.0,1.0,1.0
343,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334
344,1.0,0.9,0.9473684210526316,0.9411764705882353,1.0,0.9,0.9473684210526316,0.9411764705882353,1.0,1.0,1.0,1.0
345,0.5,1.0,0.6666666666666666,0.8,0.5,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,1.0
346,0.25,1.0,0.4,0.9032258064516129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
347,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666
348,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5
349,0.3333333333333333,1.0,0.5,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
350,0.0,0.0,0.0,0.8918918918918919,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9459459459459459
351,0.3333333333333333,0.5,0.4,0.5,0.6666666666666666,1.0,0.8,0.75,1.0,1.0,1.0,1.0
352,0.2,1.0,0.33333333333333337,0.8,0.5,1.0,0.6666666666666666,0.95,1.0,1.0,1.0,1.0
353,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0
354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
356,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.8,0.75,0.5,0.5,0.5,0.75
357,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.8,0.75,1.0,0.5,0.6666666666666666,0.75
358,0.5833333333333334,0.7,0.6363636363636365,0.8333333333333334,0.8181818181818182,0.9,0.8571428571428572,0.9333333333333333,0.8888888888888888,0.8,0.8421052631578948,0.9333333333333333
359,0.0,0.0,0.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
360,0.5,1.0,0.6666666666666666,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8333333333333334,0.5,1.0,0.6666666666666666,0.8333333333333334
361,0.6666666666666666,1.0,0.8,0.75,0.5,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.75
362,0.5,0.75,0.6,0.9148936170212766,1.0,0.5,0.6666666666666666,0.9574468085106383,0.5,0.5,0.5,0.9574468085106383
363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
364,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.75,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0
365,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.625,0.75,1.0,0.8571428571428571,0.875,1.0,0.6666666666666666,0.8,0.875
366,0.25,0.3333333333333333,0.28571428571428575,0.4,0.75,1.0,0.8571428571428571,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8
367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
368,0.5,0.5,0.5,0.9583333333333334,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.9583333333333334
369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
370,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.75,1.0,0.8571428571428571,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8
371,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
372,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
373,0.8571428571428571,1.0,0.923076923076923,0.9615384615384616,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9615384615384616
374,0.5714285714285714,1.0,0.7272727272727273,0.9117647058823529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
375,0.25,1.0,0.4,0.88,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.96
376,0.6666666666666666,1.0,0.8,0.9333333333333333,0.6666666666666666,1.0,0.8,0.9333333333333333,1.0,1.0,1.0,1.0
377,0.5,1.0,0.6666666666666666,0.8666666666666667,0.5714285714285714,1.0,0.7272727272727273,0.9,0.5,0.75,0.6,0.9
378,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8
379,0.6666666666666666,1.0,0.8,0.75,0.3333333333333333,0.5,0.4,0.5,1.0,1.0,1.0,1.0
380,1.0,0.5,0.6666666666666666,0.75,1.0,0.5,0.6666666666666666,0.75,1.0,1.0,1.0,1.0
381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
383,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,1.0,1.0,1.0
384,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
385,0.5,1.0,0.6666666666666666,0.9117647058823529,0.75,1.0,0.8571428571428571,0.9705882352941176,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9411764705882353
386,0.5,1.0,0.6666666666666666,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
387,0.6666666666666666,1.0,0.8,0.9615384615384616,0.6666666666666666,1.0,0.8,0.9615384615384616,1.0,1.0,1.0,1.0
388,0.8888888888888888,1.0,0.9411764705882353,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,0.9310344827586207
389,0.5,1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
390,0.5454545454545454,0.75,0.631578947368421,0.8863636363636364,1.0,1.0,1.0,1.0,1.0,0.625,0.7692307692307693,0.9318181818181818
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
393,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
394,0.5,1.0,0.6666666666666666,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
396,0.5714285714285714,1.0,0.7272727272727273,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,0.9166666666666666
397,0.25,1.0,0.4,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
398,0.0,0.0,0.0,0.9111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
399,0.0,0.0,0.0,0.75,0.5,1.0,0.6666666666666666,0.875,0.0,0.0,0.0,0.875
400,0.6,0.6666666666666666,0.631578947368421,0.8484848484848485,0.8,0.8888888888888888,0.8421052631578948,0.9090909090909091,0.4,0.4444444444444444,0.4210526315789474,0.8181818181818182
401,0.6666666666666666,1.0,0.8,0.6666666666666666,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,1.0,1.0,1.0
402,0.0,0.0,0.0,0.1111111111111111,0.5,0.16666666666666666,0.25,0.3333333333333333,0.5,0.3333333333333333,0.4,0.5555555555555556
403,0.3333333333333333,0.75,0.46153846153846156,0.8064516129032258,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571,0.967741935483871
404,0.3333333333333333,1.0,0.5,0.8181818181818182,0.6666666666666666,1.0,0.8,0.9545454545454546,1.0,1.0,1.0,1.0
405,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
406,0.3333333333333333,0.5,0.4,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
407,0.0,0.0,0.0,0.7,0.6666666666666666,1.0,0.8,0.9,0.0,0.0,0.0,0.8
408,0.2,0.2857142857142857,0.23529411764705882,0.5,0.75,0.8571428571428571,0.7999999999999999,0.875,0.75,0.42857142857142855,0.5454545454545454,0.75
409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
410,0.6666666666666666,1.0,0.8,0.8888888888888888,0.6666666666666666,1.0,0.8,0.8888888888888888,1.0,1.0,1.0,1.0
411,0.6666666666666666,1.0,0.8,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
412,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
413,0.8888888888888888,1.0,0.9411764705882353,0.9583333333333334,0.8888888888888888,1.0,0.9411764705882353,0.9583333333333334,0.7142857142857143,0.625,0.6666666666666666,0.875
414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
416,0.8571428571428571,1.0,0.923076923076923,0.9523809523809523,0.8571428571428571,1.0,0.923076923076923,0.9523809523809523,1.0,0.8333333333333334,0.9090909090909091,0.9523809523809523
417,1.0,0.75,0.8571428571428571,0.8333333333333334,1.0,0.75,0.8571428571428571,0.8333333333333334,0.5,0.25,0.3333333333333333,0.5
418,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
423,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0
424,0.0,0.0,0.0,0.9130434782608695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
425,0.8571428571428571,1.0,0.923076923076923,0.9090909090909091,0.8571428571428571,1.0,0.923076923076923,0.9090909090909091,1.0,1.0,1.0,1.0
426,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
427,0.2,0.3333333333333333,0.25,0.75,0.5,0.3333333333333333,0.4,0.9,0.0,0.0,0.0,0.85
428,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
429,0.75,1.0,0.8571428571428571,0.9655172413793104,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9655172413793104
430,0.5,1.0,0.6666666666666666,0.9090909090909091,0.5,1.0,0.6666666666666666,0.9090909090909091,1.0,1.0,1.0,1.0
431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9166666666666666
433,1.0,0.8333333333333334,0.9090909090909091,0.9,1.0,0.8333333333333334,0.9090909090909091,0.9,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9
434,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
435,0.25,1.0,0.4,0.90625,0.5,1.0,0.6666666666666666,0.96875,1.0,1.0,1.0,1.0
436,0.6363636363636364,1.0,0.7777777777777778,0.8857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
438,0.0,0.0,0.0,0.4444444444444444,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.8888888888888888
439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.8181818181818182
440,0.0,0.0,0.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
442,0.8571428571428571,1.0,0.923076923076923,0.9333333333333333,0.8571428571428571,1.0,0.923076923076923,0.9333333333333333,1.0,1.0,1.0,1.0
